VX,VY, tiempo
1.093060000000000004e-01,-4.482909999999999950e-01,4.104999999999999716e+01
1.094340000000000035e-01,-4.482599999999999918e-01,4.114999999999999858e+01
1.095200000000000062e-01,-4.482380000000000253e-01,4.125000000000000000e+01
1.096509999999999985e-01,-4.482050000000000201e-01,4.135000000000000142e+01
1.097390000000000032e-01,-4.481850000000000001e-01,4.145000000000000284e+01
1.098709999999999964e-01,-4.481519999999999948e-01,4.155100000000000193e+01
1.099590000000000012e-01,-4.481299999999999728e-01,4.165100000000000335e+01
1.100919999999999954e-01,-4.480979999999999963e-01,4.175099999999999767e+01
1.101789999999999992e-01,-4.480759999999999743e-01,4.185099999999999909e+01
1.103139999999999954e-01,-4.480419999999999958e-01,4.195100000000000051e+01
1.103999999999999981e-01,-4.480219999999999758e-01,4.205199999999999960e+01
1.105259999999999992e-01,-4.479909999999999726e-01,4.215200000000000102e+01
1.106089999999999990e-01,-4.479719999999999813e-01,4.225200000000000244e+01
1.107299999999999951e-01,-4.479420000000000068e-01,4.235199999999999676e+01
1.108090000000000047e-01,-4.479210000000000136e-01,4.245199999999999818e+01
1.109229999999999938e-01,-4.478929999999999856e-01,4.255299999999999727e+01
1.109969999999999984e-01,-4.478750000000000231e-01,4.265299999999999869e+01
1.111049999999999954e-01,-4.478489999999999971e-01,4.275300000000000011e+01
1.111729999999999940e-01,-4.478309999999999791e-01,4.285300000000000153e+01
1.112719999999999959e-01,-4.478070000000000106e-01,4.295300000000000296e+01
1.113350000000000034e-01,-4.477920000000000234e-01,4.305400000000000205e+01
1.114279999999999993e-01,-4.477670000000000261e-01,4.315400000000000347e+01
1.114839999999999998e-01,-4.477530000000000121e-01,4.325399999999999778e+01
1.115629999999999955e-01,-4.477349999999999941e-01,4.335399999999999920e+01
1.116120000000000029e-01,-4.477229999999999821e-01,4.345400000000000063e+01
1.116800000000000015e-01,-4.477039999999999909e-01,4.355400000000000205e+01
1.117220000000000019e-01,-4.476930000000000076e-01,4.365500000000000114e+01
1.117800000000000044e-01,-4.476789999999999936e-01,4.375500000000000256e+01
1.118149999999999977e-01,-4.476709999999999856e-01,4.385499999999999687e+01
1.118610000000000021e-01,-4.476600000000000024e-01,4.395499999999999829e+01
1.118880000000000013e-01,-4.476519999999999944e-01,4.405499999999999972e+01
1.119239999999999957e-01,-4.476459999999999884e-01,4.415500000000000114e+01
1.119450000000000028e-01,-4.476390000000000091e-01,4.425600000000000023e+01
1.119689999999999991e-01,-4.476359999999999784e-01,4.435600000000000165e+01
1.119809999999999972e-01,-4.476310000000000011e-01,4.445600000000000307e+01
1.119949999999999973e-01,-4.476289999999999991e-01,4.455599999999999739e+01
1.120000000000000023e-01,-4.476280000000000259e-01,4.465599999999999881e+01
1.120020000000000043e-01,-4.476249999999999951e-01,4.475699999999999790e+01
1.120010000000000033e-01,-4.476240000000000219e-01,4.485699999999999932e+01
1.119939999999999963e-01,-4.476269999999999971e-01,4.495700000000000074e+01
1.119870000000000032e-01,-4.476310000000000011e-01,4.505700000000000216e+01
1.119710000000000011e-01,-4.476390000000000091e-01,4.518699999999999761e+01
1.119580000000000020e-01,-4.476439999999999864e-01,4.525699999999999790e+01
1.119320000000000037e-01,-4.476530000000000231e-01,4.535799999999999699e+01
1.119119999999999976e-01,-4.476559999999999984e-01,4.545799999999999841e+01
1.118790000000000062e-01,-4.476609999999999756e-01,4.555799999999999983e+01
1.118539999999999951e-01,-4.476660000000000084e-01,4.565800000000000125e+01
1.118139999999999967e-01,-4.476760000000000184e-01,4.575800000000000267e+01
1.117849999999999955e-01,-4.476840000000000264e-01,4.585900000000000176e+01
1.117380000000000040e-01,-4.476930000000000076e-01,4.595900000000000318e+01
1.117049999999999987e-01,-4.477010000000000156e-01,4.605899999999999750e+01
1.116540000000000032e-01,-4.477149999999999741e-01,4.615899999999999892e+01
1.116179999999999950e-01,-4.477240000000000109e-01,4.625900000000000034e+01
1.115809999999999996e-01,-4.477349999999999941e-01,4.635900000000000176e+01
1.115239999999999981e-01,-4.477479999999999793e-01,4.645900000000000318e+01
1.114819999999999978e-01,-4.477599999999999913e-01,4.656000000000000227e+01
1.114210000000000061e-01,-4.477749999999999786e-01,4.665999999999999659e+01
1.113800000000000068e-01,-4.477829999999999866e-01,4.675999999999999801e+01
1.113180000000000003e-01,-4.478010000000000046e-01,4.685999999999999943e+01
1.112749999999999989e-01,-4.478099999999999858e-01,4.696000000000000085e+01
1.112110000000000043e-01,-4.478260000000000018e-01,4.706000000000000227e+01
1.111680000000000029e-01,-4.478360000000000118e-01,4.715999999999999659e+01
1.111039999999999944e-01,-4.478509999999999991e-01,4.726100000000000279e+01
1.110610000000000069e-01,-4.478619999999999823e-01,4.736099999999999710e+01
1.109969999999999984e-01,-4.478779999999999983e-01,4.746099999999999852e+01
1.109549999999999981e-01,-4.478869999999999796e-01,4.756099999999999994e+01
1.108930000000000055e-01,-4.479029999999999956e-01,4.766100000000000136e+01
1.108510000000000051e-01,-4.479130000000000056e-01,4.776100000000000279e+01
1.107879999999999976e-01,-4.479270000000000196e-01,4.786200000000000188e+01
1.107490000000000002e-01,-4.479380000000000028e-01,4.796200000000000330e+01
1.106919999999999987e-01,-4.479520000000000168e-01,4.806199999999999761e+01
1.106540000000000024e-01,-4.479600000000000248e-01,4.816199999999999903e+01
1.106000000000000039e-01,-4.479739999999999833e-01,4.826200000000000045e+01
1.105649999999999966e-01,-4.479830000000000201e-01,4.836200000000000188e+01
1.105140000000000011e-01,-4.479940000000000033e-01,4.846200000000000330e+01
1.104819999999999969e-01,-4.480040000000000133e-01,4.856300000000000239e+01
1.104360000000000064e-01,-4.480140000000000233e-01,4.866299999999999670e+01
1.104070000000000051e-01,-4.480230000000000046e-01,4.876299999999999812e+01
1.103650000000000048e-01,-4.480310000000000126e-01,4.886299999999999955e+01
1.103390000000000065e-01,-4.480379999999999918e-01,4.896300000000000097e+01
1.102999999999999953e-01,-4.480459999999999998e-01,4.906300000000000239e+01
1.102780000000000010e-01,-4.480520000000000058e-01,4.916400000000000148e+01
1.102469999999999978e-01,-4.480580000000000118e-01,4.926400000000000290e+01
1.102280000000000065e-01,-4.480649999999999911e-01,4.936399999999999721e+01
1.102019999999999944e-01,-4.480700000000000238e-01,4.946399999999999864e+01
1.101869999999999933e-01,-4.480729999999999991e-01,4.956400000000000006e+01
1.101670000000000010e-01,-4.480810000000000071e-01,4.966499999999999915e+01
1.101550000000000029e-01,-4.480819999999999803e-01,4.976500000000000057e+01
1.101400000000000018e-01,-4.480839999999999823e-01,4.986500000000000199e+01
1.101319999999999938e-01,-4.480870000000000131e-01,4.996500000000000341e+01
1.101229999999999987e-01,-4.480930000000000191e-01,5.006499999999999773e+01
1.101189999999999947e-01,-4.480950000000000211e-01,5.019700000000000273e+01
1.101130000000000025e-01,-4.480930000000000191e-01,5.026500000000000057e+01
1.101120000000000015e-01,-4.480919999999999903e-01,5.036500000000000199e+01
1.101120000000000015e-01,-4.480899999999999883e-01,5.046600000000000108e+01
1.101140000000000035e-01,-4.480890000000000151e-01,5.056600000000000250e+01
1.101189999999999947e-01,-4.480859999999999843e-01,5.066599999999999682e+01
1.101239999999999997e-01,-4.480839999999999823e-01,5.076599999999999824e+01
1.101339999999999958e-01,-4.480799999999999783e-01,5.086599999999999966e+01
1.101410000000000028e-01,-4.480770000000000031e-01,5.096600000000000108e+01
1.101550000000000029e-01,-4.480729999999999991e-01,5.106600000000000250e+01
1.101649999999999990e-01,-4.480700000000000238e-01,5.116700000000000159e+01
1.101820000000000022e-01,-4.480649999999999911e-01,5.126700000000000301e+01
1.101950000000000013e-01,-4.480609999999999871e-01,5.136699999999999733e+01
1.102159999999999945e-01,-4.480560000000000098e-01,5.146699999999999875e+01
1.102319999999999967e-01,-4.480549999999999811e-01,5.156700000000000017e+01
1.102560000000000068e-01,-4.480540000000000078e-01,5.166700000000000159e+01
1.102729999999999960e-01,-4.480509999999999771e-01,5.176800000000000068e+01
1.102989999999999943e-01,-4.480430000000000246e-01,5.186800000000000210e+01
1.103159999999999974e-01,-4.480370000000000186e-01,5.196800000000000352e+01
1.103449999999999986e-01,-4.480350000000000166e-01,5.206799999999999784e+01
1.103640000000000038e-01,-4.480299999999999838e-01,5.216799999999999926e+01
1.103930000000000050e-01,-4.480210000000000026e-01,5.226800000000000068e+01
1.104129999999999973e-01,-4.480149999999999966e-01,5.236899999999999977e+01
1.104440000000000005e-01,-4.480109999999999926e-01,5.246900000000000119e+01
1.104640000000000066e-01,-4.480049999999999866e-01,5.256900000000000261e+01
1.104959999999999970e-01,-4.479960000000000053e-01,5.266899999999999693e+01
1.105180000000000051e-01,-4.479929999999999746e-01,5.276899999999999835e+01
1.105489999999999945e-01,-4.479859999999999953e-01,5.286899999999999977e+01
1.105700000000000016e-01,-4.479799999999999893e-01,5.296900000000000119e+01
1.106010000000000049e-01,-4.479730000000000101e-01,5.307000000000000028e+01
1.106219999999999981e-01,-4.479679999999999773e-01,5.317000000000000171e+01
1.106509999999999994e-01,-4.479589999999999961e-01,5.327000000000000313e+01
1.106720000000000065e-01,-4.479549999999999921e-01,5.336999999999999744e+01
1.107009999999999939e-01,-4.479480000000000128e-01,5.346999999999999886e+01
1.107199999999999990e-01,-4.479420000000000068e-01,5.357000000000000028e+01
1.107490000000000002e-01,-4.479369999999999741e-01,5.367000000000000171e+01
1.107670000000000043e-01,-4.479319999999999968e-01,5.377100000000000080e+01
1.107940000000000036e-01,-4.479230000000000156e-01,5.387100000000000222e+01
1.108119999999999938e-01,-4.479210000000000136e-01,5.397099999999999653e+01
1.108289999999999970e-01,-4.479190000000000116e-01,5.407099999999999795e+01
1.108520000000000061e-01,-4.479119999999999768e-01,5.417099999999999937e+01
1.108669999999999933e-01,-4.479060000000000263e-01,5.427100000000000080e+01
1.108900000000000025e-01,-4.479040000000000243e-01,5.437100000000000222e+01
1.109040000000000026e-01,-4.479009999999999936e-01,5.447200000000000131e+01
1.109229999999999938e-01,-4.478940000000000143e-01,5.457200000000000273e+01
1.109340000000000048e-01,-4.478900000000000103e-01,5.467199999999999704e+01
1.109519999999999951e-01,-4.478889999999999816e-01,5.477199999999999847e+01
1.109630000000000061e-01,-4.478889999999999816e-01,5.487199999999999989e+01
1.109770000000000062e-01,-4.478829999999999756e-01,5.497200000000000131e+01
1.109850000000000003e-01,-4.478790000000000271e-01,5.507200000000000273e+01
1.109959999999999974e-01,-4.478750000000000231e-01,5.520400000000000063e+01
1.110040000000000054e-01,-4.478759999999999963e-01,5.527300000000000324e+01
1.110140000000000016e-01,-4.478770000000000251e-01,5.537299999999999756e+01
1.110190000000000066e-01,-4.478759999999999963e-01,5.547299999999999898e+01
1.110249999999999987e-01,-4.478710000000000191e-01,5.557300000000000040e+01
1.110280000000000017e-01,-4.478690000000000171e-01,5.567300000000000182e+01
1.110310000000000047e-01,-4.478659999999999863e-01,5.577300000000000324e+01
1.110330000000000067e-01,-4.478639999999999843e-01,5.587299999999999756e+01
1.110339999999999938e-01,-4.478619999999999823e-01,5.597299999999999898e+01
1.110330000000000067e-01,-4.478610000000000091e-01,5.607300000000000040e+01
1.110320000000000057e-01,-4.478599999999999803e-01,5.617300000000000182e+01
1.110300000000000037e-01,-4.478590000000000071e-01,5.627300000000000324e+01
1.110270000000000007e-01,-4.478619999999999823e-01,5.637400000000000233e+01
1.110249999999999987e-01,-4.478659999999999863e-01,5.647399999999999665e+01
1.110209999999999947e-01,-4.478699999999999903e-01,5.657399999999999807e+01
1.110160000000000036e-01,-4.478699999999999903e-01,5.667399999999999949e+01
1.110079999999999956e-01,-4.478699999999999903e-01,5.677400000000000091e+01
1.110030000000000044e-01,-4.478699999999999903e-01,5.687400000000000233e+01
1.109929999999999944e-01,-4.478710000000000191e-01,5.697399999999999665e+01
1.109870000000000023e-01,-4.478710000000000191e-01,5.707399999999999807e+01
1.109760000000000052e-01,-4.478730000000000211e-01,5.717399999999999949e+01
1.109679999999999972e-01,-4.478739999999999943e-01,5.727400000000000091e+01
1.109559999999999991e-01,-4.478759999999999963e-01,5.737400000000000233e+01
1.109470000000000039e-01,-4.478770000000000251e-01,5.747399999999999665e+01
1.109350000000000058e-01,-4.478820000000000023e-01,5.757399999999999807e+01
1.109269999999999978e-01,-4.478880000000000083e-01,5.767399999999999949e+01
1.109139999999999987e-01,-4.478949999999999876e-01,5.777499999999999858e+01
1.109050000000000036e-01,-4.478980000000000183e-01,5.787500000000000000e+01
1.108900000000000025e-01,-4.479000000000000203e-01,5.797500000000000142e+01
1.108790000000000053e-01,-4.479009999999999936e-01,5.807500000000000284e+01
1.108640000000000042e-01,-4.479029999999999956e-01,5.817499999999999716e+01
1.108539999999999942e-01,-4.479040000000000243e-01,5.827499999999999858e+01
1.108399999999999941e-01,-4.479119999999999768e-01,5.837500000000000000e+01
1.108299999999999980e-01,-4.479179999999999828e-01,5.847500000000000142e+01
1.108149999999999968e-01,-4.479219999999999868e-01,5.857500000000000284e+01
1.108039999999999997e-01,-4.479230000000000156e-01,5.867600000000000193e+01
1.107889999999999986e-01,-4.479250000000000176e-01,5.877600000000000335e+01
1.107780000000000015e-01,-4.479259999999999908e-01,5.887599999999999767e+01
1.107640000000000013e-01,-4.479330000000000256e-01,5.897599999999999909e+01
1.107550000000000062e-01,-4.479380000000000028e-01,5.907600000000000051e+01
1.107400000000000051e-01,-4.479420000000000068e-01,5.917699999999999960e+01
1.107309999999999961e-01,-4.479429999999999801e-01,5.927700000000000102e+01
1.107159999999999950e-01,-4.479440000000000088e-01,5.937700000000000244e+01
1.107069999999999999e-01,-4.479449999999999821e-01,5.947699999999999676e+01
1.106950000000000017e-01,-4.479500000000000148e-01,5.957699999999999818e+01
1.106869999999999937e-01,-4.479540000000000188e-01,5.967699999999999960e+01
1.106759999999999966e-01,-4.479600000000000248e-01,5.977799999999999869e+01
1.106680000000000025e-01,-4.479600000000000248e-01,5.987800000000000011e+01
1.106560000000000044e-01,-4.479600000000000248e-01,5.997800000000000153e+01
1.106489999999999974e-01,-4.479600000000000248e-01,6.007800000000000296e+01
1.106390000000000012e-01,-4.479609999999999981e-01,6.020199999999999818e+01
1.106319999999999942e-01,-4.479620000000000268e-01,6.027900000000000347e+01
1.106250000000000011e-01,-4.479679999999999773e-01,6.037899999999999778e+01
1.106199999999999961e-01,-4.479719999999999813e-01,6.047899999999999920e+01
1.106140000000000040e-01,-4.479770000000000141e-01,6.057900000000000063e+01
1.106089999999999990e-01,-4.479770000000000141e-01,6.067900000000000205e+01
1.106020000000000059e-01,-4.479759999999999853e-01,6.077900000000000347e+01
1.105980000000000019e-01,-4.479750000000000121e-01,6.088000000000000256e+01
1.105929999999999969e-01,-4.479739999999999833e-01,6.097999999999999687e+01
1.105899999999999939e-01,-4.479739999999999833e-01,6.107999999999999829e+01
1.105860000000000037e-01,-4.479730000000000101e-01,6.117999999999999972e+01
1.105840000000000017e-01,-4.479719999999999813e-01,6.128000000000000114e+01
1.105819999999999997e-01,-4.479710000000000081e-01,6.138000000000000256e+01
1.105809999999999987e-01,-4.479699999999999793e-01,6.148100000000000165e+01
1.105799999999999977e-01,-4.479710000000000081e-01,6.158100000000000307e+01
1.105809999999999987e-01,-4.479739999999999833e-01,6.168099999999999739e+01
1.105819999999999997e-01,-4.479779999999999873e-01,6.178099999999999881e+01
1.105830000000000007e-01,-4.479810000000000181e-01,6.188100000000000023e+01
1.105850000000000027e-01,-4.479839999999999933e-01,6.198199999999999932e+01
1.105870000000000047e-01,-4.479850000000000221e-01,6.208200000000000074e+01
1.105899999999999939e-01,-4.479879999999999973e-01,6.218200000000000216e+01
1.105929999999999969e-01,-4.479890000000000261e-01,6.228199999999999648e+01
1.105970000000000009e-01,-4.479899999999999993e-01,6.238199999999999790e+01
1.106000000000000039e-01,-4.479909999999999726e-01,6.248299999999999699e+01
1.106039999999999940e-01,-4.479899999999999993e-01,6.258299999999999841e+01
