X,Y
-1.626207924063241421e+02,-6.620576587653358658e+00
-1.624940653888297106e+02,-6.615071073836420013e+00
-1.623673383793289986e+02,-6.609565560330014300e+00
-1.622406113778352506e+02,-6.604060047134579392e+00
-1.621138843843618815e+02,-6.598554534250554049e+00
-1.619871573989222497e+02,-6.593049021678377919e+00
-1.618604304215298555e+02,-6.587543509418495979e+00
-1.617337034521981423e+02,-6.582037997471352320e+00
-1.616069764909407240e+02,-6.576532485837398134e+00
-1.614802495377712717e+02,-6.571026974517083730e+00
-1.613535225927034844e+02,-6.565521463510859412e+00
-1.612267956557511184e+02,-6.560015952819184371e+00
-1.611000687269279581e+02,-6.554510442442513352e+00
-1.609733418062480439e+02,-6.549004932381310873e+00
